presentation_position,trace_sequence,frame_sequence,goal_completion,solver_completion,grounding_backend,solver_backend,solver_failure,body_grounded,root_hit,root_surface,pelvis_target,pelvis_resolved,reject_left,reject_right,pelvis_height_mode,movement_compensation_mode,left_grounded,left_hit,left_surface,left_plant_confidence,left_sole_height,left_placement_weight,left_plant_weight,left_contact_weight,left_goal_position_weight,left_goal_rotation_weight,left_constraint,left_transition,left_lock,left_prediction_reject,left_goal_application,left_goal_source,left_solver_result_available,left_leg_extension,left_ankle_twist,left_query_count,left_rejected_query_count,left_grounding_x,left_grounding_y,left_grounding_z,left_goal_x,left_goal_y,left_goal_z,left_solved_x,left_solved_y,left_solved_z,left_position_residual,left_rotation_residual_degrees,right_grounded,right_hit,right_surface,right_plant_confidence,right_sole_height,right_placement_weight,right_plant_weight,right_contact_weight,right_goal_position_weight,right_goal_rotation_weight,right_constraint,right_transition,right_lock,right_prediction_reject,right_goal_application,right_goal_source,right_solver_result_available,right_leg_extension,right_ankle_twist,right_query_count,right_rejected_query_count,right_grounding_x,right_grounding_y,right_grounding_z,right_goal_x,right_goal_y,right_goal_z,right_solved_x,right_solved_y,right_solved_z,right_position_residual,right_rotation_residual_degrees
1170,332,1170,1171,1171,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,true,true,-1726,0.0437052,0.06046126,false,false,AllPlantedFeet,FollowBody,true,true,-1716,0.7993416,0.0002157155,1,0.5986831,0,0.5986831,0.5986831,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.7502414,0,0,0,0.008629542,0.2323254,-0.1193116,0.008629542,0.2323254,-0.1193116,0.008629432,0.2272925,-0.1193115,0.005032912,1.689756,true,true,-1716,0.232636,0.304842,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.5317643,0,0,0,0.1259774,0.2856317,-0.1954025,0.1259774,0.2856317,-0.1954025,0.1259774,0.3981144,-0.1954027,0.1124828,0
1171,333,1171,1172,1172,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,true,true,-1726,0.09514669,0.07357146,false,false,AllPlantedFeet,FollowBody,true,true,-1726,0.9012124,-0.0009306628,1,0.8024248,0,0.8024248,0.8024248,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.7616145,0,0,0,-0.1143289,0.2614276,-0.07679068,-0.1143289,0.2614276,-0.07679068,-0.1143289,0.2444463,-0.07679076,0.01698132,1.419935,true,true,-1716,0.6222135,0.1501228,1,0.244427,0,0.244427,0.244427,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.8646626,0,0,0,0.2499014,0.1049013,-0.07380099,0.2499014,0.1049013,-0.07380099,0.2499014,0.199796,-0.07380092,0.09489465,0
1172,334,1172,1173,1173,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,true,true,-1726,0.02580244,0.05973055,false,false,AllPlantedFeet,FollowBody,true,true,-1726,0.9748557,-0.001687906,1,0.9497113,0,0.9497113,0.9497113,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.7906764,0,0,0,-0.2231759,0.260728,0.0532128,-0.2231759,0.260728,0.0532128,-0.223176,0.2542786,0.05321269,0.006449431,0.296075,true,true,-1726,0.9038422,0.03827104,1,0.8076844,0,0.8076844,0.8076844,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,1.018123,0,0,0,0.2420943,0.1073587,0.04341869,0.2420943,0.1073587,0.04341869,0.2412872,0.1181521,0.0432652,0.01082458,0
1173,335,1173,1174,1174,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,true,true,-1726,0.07973718,0.06579606,false,false,AllPlantedFeet,FollowBody,true,true,-1726,0.9993627,-0.001849688,1,0.9987254,0,0.9987254,0.9987254,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.8203306,0,0,0,-0.2426341,0.2684939,0.1242539,-0.2426341,0.2684939,0.1242539,-0.2426342,0.2683382,0.1242538,0.0001556576,0,true,true,-1726,0.9975628,0.001043915,1,0.9951255,0,0.9951255,0.9951255,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9605328,0,0,0,0.2029071,0.1730837,0.06516568,0.2029071,0.1730837,0.06516568,0.2029071,0.1729601,0.06516577,0.0001235903,0
1174,336,1174,1175,1175,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,true,true,-1726,0.1528242,0.09423555,false,false,AllPlantedFeet,FollowBody,true,true,-1726,0.9993627,-0.001849688,1,0.9987254,0,0.9987254,0.9987254,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.8474259,0,0,0,-0.2426343,0.2767197,0.1242544,-0.2426343,0.2767197,0.1242544,-0.2426342,0.2765898,0.1242543,0.0001298487,0,true,true,-1726,0.9975628,0.001043915,1,0.9951255,0,0.9951255,0.9951255,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.8983298,0,0,0,0.2029072,0.2461706,0.06516534,0.2029072,0.2461706,0.06516534,0.2029073,0.2458293,0.0651653,0.0003413856,0
1175,337,1175,1176,1176,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,true,true,-1726,0.0572296,0.07897342,false,false,AllPlantedFeet,FollowBody,true,true,-1726,0.9873407,-0.002153835,1,0.9746814,0,0.9746814,0.9746814,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.7923986,0,0,0,-0.2765045,0.2920657,0.1174388,-0.2765045,0.2920657,0.1174388,-0.2765046,0.2886162,0.1174388,0.003449559,0,true,true,-1716,0.9977897,0.0008554953,1,0.9955795,0,0.9955795,0.9955795,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,1.010337,0,0,0,0.2219315,0.1262532,0.04402611,0.2219315,0.1262532,0.04402611,0.2214478,0.1284887,0.0439203,0.002289678,0
1176,338,1176,1177,1177,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,true,true,-1726,0.01067511,0.05773326,false,false,AllPlantedFeet,FollowBody,true,true,-1726,0.6599589,-0.0005313781,1,0.3199178,0,0.3199178,0.3199178,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.8463127,0,0,0,-0.2715245,0.3120908,0.0982716,-0.2715245,0.3120908,0.0982716,-0.2715246,0.1933016,0.09827168,0.1187891,1.590493,true,true,-1716,0.998569,0.0001350453,1,0.997138,0,0.997138,0.997138,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,1.046173,0,0,0,0.2106396,0.04648685,0.001415058,0.2106396,0.04648685,0.001415058,0.2063651,0.06629485,0.002054962,0.02027407,0
1177,339,1177,1178,1178,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,true,true,-1726,0.01099606,0.04378229,false,false,AllPlantedFeet,FollowBody,true,true,-1726,0.324636,0.00641973,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.8251644,0,0,0,-0.212109,0.3458909,0.05187844,-0.212109,0.3458909,0.05187844,-0.212109,0.1385792,0.0518785,0.2073117,1.924917,true,true,-1716,0.9955925,-0.00197209,1,0.9911851,0,0.9911851,0.9911851,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9517577,0,0,0,0.1911587,0.06167781,-0.05381684,0.1911587,0.06167781,-0.05381684,0.1911588,0.06196582,-0.0538168,0.0002880096,0
1178,340,1178,1179,1179,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,true,true,-1726,0.03487383,0.04095683,false,false,AllPlantedFeet,FollowBody,true,true,-1726,0.4872864,0.02106828,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.7206841,0,0,0,-0.1386044,0.3954087,0.02453484,-0.1386044,0.3954087,0.02453484,-0.1386045,0.1611878,0.02453479,0.234221,3.497528,true,true,-1716,0.9956757,0.0001383782,1,0.9913515,0,0.9913515,0.9913515,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.8431582,0,0,0,0.1680549,0.1018798,-0.1128081,0.1680549,0.1018798,-0.1128081,0.1680549,0.1019298,-0.1128081,4.99487E-05,0
1179,341,1179,1180,1180,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,true,true,-1716,0.06764597,0.05124033,false,false,AllPlantedFeet,FollowBody,true,true,-1716,0.002730059,0.01407904,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.6978724,0,0,0,-0.08244204,0.2948526,0.1516564,-0.08244204,0.2948526,0.1516564,-0.08244187,0.1681623,0.1516565,0.1266903,2.64646,true,true,-1716,0.9888621,-0.004513694,1,0.9777242,0,0.9777242,0.9777242,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.7289557,0,0,0,0.1506593,0.1627058,-0.1558447,0.1506593,0.1627058,-0.1558447,0.1506593,0.162306,-0.1558449,0.0003997386,0
1180,342,1180,1181,1181,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,true,true,-1716,0.05279076,0.05169237,false,false,AllPlantedFeet,FollowBody,true,true,-1716,0.4522532,0.003939099,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.7665967,0,0,0,-0.06011538,0.2074628,0.2638533,-0.06011538,0.2074628,0.2638533,-0.06011515,0.1440141,0.2638533,0.06344867,2.190073,true,true,-1716,0.7742087,-0.003846721,1,0.5484173,0,0.5484173,0.5484173,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.693551,0,0,0,0.1452142,0.1994488,-0.1859667,0.1452142,0.1994488,-0.1859667,0.1452141,0.1793228,-0.1859668,0.02012604,0
1181,343,1181,1182,1182,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,true,true,-1716,0.1178431,0.06607393,false,false,AllPlantedFeet,FollowBody,true,true,-1716,1,0.001675046,1,1,0,1,1,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.7123346,0,0,0,-0.04969568,0.1995142,0.270663,-0.04969568,0.1995142,0.270663,-0.04969566,0.1995142,0.270663,8.720681E-08,0,true,true,-1716,0.5005497,-0.0006559608,1,0.001099467,0,0.001099467,0.001099467,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.7247575,0,0,0,0.1363377,0.2266583,-0.2177614,0.1363377,0.2266583,-0.2177614,0.1363374,0.174817,-0.2177616,0.05184133,0
1182,344,1182,1183,1183,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,true,true,-1716,0.1519256,0.09217373,false,false,AllPlantedFeet,FollowBody,true,true,-1716,1,0.003899561,1,1,0,1,1,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.6443888,0,0,0,-0.04188355,0.2369252,0.175348,-0.04188355,0.2369252,0.175348,-0.04188357,0.2369252,0.1753479,1.215724E-07,0,true,true,-1716,0.4545963,0.004262918,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.7587123,0,0,0,0.1129812,0.2630644,-0.2793643,0.1129812,0.2630644,-0.2793643,0.1129812,0.2033126,-0.2793644,0.05975182,0
1183,345,1183,1184,1184,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,true,true,-1716,0.05555439,0.07801762,false,false,AllPlantedFeet,FollowBody,true,true,-1706,1,0.000975189,1,1,0,1,1,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.753651,0,0,0,-0.02481726,0.137987,0.05102413,-0.02481726,0.137987,0.05102413,-0.0248172,0.137987,0.05102411,6.561694E-08,0,true,true,-1716,0,0.03437639,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.7987162,0,0,0,0.08200582,0.3263726,-0.3359347,0.08200582,0.3263726,-0.3359347,0.08200584,0.2040544,-0.3359348,0.1223182,0
1184,346,1184,1185,1185,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,true,true,-1716,0,0.05432689,false,false,AllPlantedFeet,FollowBody,true,true,-1706,1,-0.001190521,1,1,0,1,1,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.8298777,0,0,0,-0.01350297,0.08113444,-0.04043773,-0.01350297,0.08113444,-0.04043773,-0.01350301,0.08113444,-0.04043776,5.015325E-08,0,true,true,-1716,0,0.08844528,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.7494152,0,0,0,0.07183164,0.4018259,-0.3037158,0.07183164,0.4018259,-0.3037158,0.07183176,0.2169212,-0.3037157,0.1849048,0
1185,347,1185,1186,1186,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,false,true,-1716,0,0.0386383,false,false,AllPlantedFeet,FollowBody,true,true,-1706,0.1321516,-0.006155524,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.8041809,0,0,0,-0.002860004,0.117694,-0.123633,-0.002860004,0.117694,-0.123633,-0.002860161,0.1188629,-0.1236329,0.001168847,0.8059955,true,true,-1706,0,0.1438602,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.6774484,0,0,0,0.06754073,0.3722464,-0.2370921,0.06754073,0.3722464,-0.2370921,0.06754077,0.2410806,-0.2370921,0.1311657,0
1186,348,1186,1187,1187,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,false,true,-1706,0,0.02654822,false,false,AllPlantedFeet,FollowBody,true,true,-1706,0.05258253,-0.0106299,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.8689237,0,0,0,0.004582062,0.165764,-0.210484,0.004582062,0.165764,-0.210484,0.004581895,0.1097503,-0.2104843,0.05601369,0.6549129,true,true,-1706,0,0.1808619,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.6228084,0,0,0,0.06512212,0.3409023,-0.1669206,0.06512212,0.3409023,-0.1669206,0.06512244,0.2660165,-0.1669206,0.07488587,0
1187,349,1187,1188,1188,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,false,true,-1706,0,0.01608577,false,false,AllPlantedFeet,FollowBody,true,true,-1706,0,0.007461852,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9227211,0,0,0,0.003260379,0.2610475,-0.3043445,0.003260379,0.2610475,-0.3043445,0.003260206,0.1317784,-0.3043447,0.1292691,0.4909852,true,true,-1706,0,0.1814604,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.6055948,0,0,0,0.06389417,0.4150214,-0.0763495,0.06389417,0.4150214,-0.0763495,0.0638944,0.2857523,-0.07634948,0.1292691,0
1188,350,1188,1189,1189,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,false,true,-1706,0,0.01165478,false,false,AllPlantedFeet,FollowBody,true,true,-1706,0,0.02065702,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9871165,0,0,0,0.0003367343,0.3157567,-0.3809717,0.0003367343,0.3157567,-0.3809717,0.0003367029,0.1396174,-0.3809716,0.1761392,0.4111685,true,true,-1706,0,0.1819373,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.6063605,0,0,0,0.06318137,0.45,-0.03207596,0.06318137,0.45,-0.03207596,0.06318131,0.3000317,-0.03207594,0.1499684,0
1189,351,1189,1190,1190,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,false,true,-1706,0,0.009014415,false,false,AllPlantedFeet,FollowBody,true,true,-1706,0,0.05590504,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9986488,0,0,0,-0.0004970212,0.3801752,-0.4159844,-0.0004970212,0.3801752,-0.4159844,-0.0004967488,0.1657682,-0.4159843,0.214407,0.3560823,true,true,-1696,0,0.1560573,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.6618243,0,0,0,0.05829674,0.3744189,0.005598322,0.05829674,0.3744189,0.005598322,0.05829687,0.2737539,0.005598366,0.1006649,0
1190,352,1190,1191,1191,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,false,true,-1706,0,0.006234841,false,false,AllPlantedFeet,FollowBody,true,true,-1706,0,0.1312491,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9999987,0,0,0,-0.007784593,0.45,-0.4825426,-0.007784593,0.45,-0.4825426,-0.008193329,0.2399306,-0.4925366,0.2103074,0.2880353,true,true,-1696,0,0.1032451,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.763231,0,0,0,0.04972678,0.2660362,0.07661688,0.04972678,0.2660362,0.07661688,0.04972666,0.2200039,0.07661678,0.04603228,0
1191,353,1191,1192,1192,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,false,true,-1706,0,0.00387725,false,false,AllPlantedFeet,FollowBody,true,true,-1706,0,0.2267216,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9908669,0,0,0,0.003478047,0.4499999,-0.5494784,0.003478047,0.4499999,-0.5494784,0.003478035,0.3103622,-0.5494784,0.1396377,0.2167047,true,true,-1686,0,0.06271185,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.861088,0,0,0,0.04246444,0.1343484,0.1957514,0.04246444,0.1343484,0.1957514,0.04246446,0.1778624,0.1957513,0.04351401,0
1192,354,1192,1193,1193,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,false,true,-1696,0,0,false,false,AllPlantedFeet,FollowBody,true,true,-1706,0,0.3100268,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9516763,0,0,0,0.01058241,0.4499999,-0.5737633,0.01058241,0.4499999,-0.5737633,0.01058236,0.3838686,-0.5737629,0.06613129,0.1724585,true,true,-1686,0,0.04769295,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9010827,0,0,0,0.04036185,0.09153891,0.2365354,0.04036185,0.09153891,0.2365354,0.04036189,0.1546198,0.2365352,0.06308085,0
1193,355,1193,1194,1194,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,false,true,-1696,0,0,false,false,AllPlantedFeet,FollowBody,true,true,-1706,0,0.381784,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.8838993,0,0,0,0.01070538,0.451731,-0.5617036,0.01070538,0.451731,-0.5617036,0.01070536,0.4517311,-0.5617036,1.09568E-07,0,true,true,-1686,0.499,0.0445313,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9356386,0,0,0,0.03540549,0.1262822,0.2805434,0.03540549,0.1262822,0.2805434,0.03540542,0.1404226,0.2805434,0.01414037,0
1194,356,1194,1195,1195,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,false,true,-1696,0,0,false,false,AllPlantedFeet,FollowBody,true,true,-1696,0,0.4325247,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.7910517,0,0,0,0.002954608,0.4892617,-0.5124753,0.002954608,0.4892617,-0.5124753,0.002954673,0.4892618,-0.5124754,1.994422E-07,0,true,true,-1686,0,0.04388729,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9806086,0,0,0,0.02045461,0.1588354,0.3379949,0.02045461,0.1588354,0.3379949,0.0204546,0.1235456,0.3379952,0.03528976,0
1195,357,1195,1196,1196,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,false,true,-1686,0,0,false,false,AllPlantedFeet,FollowBody,true,true,-1696,0,0.4693431,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.6828262,0,0,0,-0.008481073,0.5025247,-0.4413126,-0.008481153,0.5025247,-0.4413127,-0.008481079,0.5025247,-0.4413125,2.56802E-07,0,true,true,-1676,0,0.0188286,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9967756,0,0,0,0.008568039,0.0392049,0.3409871,0.008568039,0.0392049,0.3409871,0.008568024,0.09100151,0.3409869,0.05179662,0
1196,358,1196,1197,1197,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,false,true,-1686,0,0,false,false,AllPlantedFeet,FollowBody,true,true,-1686,0,0.475332,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.644954,0,0,0,-0.01413886,0.5018809,-0.4184106,-0.01413894,0.5018809,-0.4184107,-0.01413875,0.501881,-0.4184105,2.871677E-07,0,true,true,-1676,0.1953991,-0.001721538,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9454889,0,0,0,0.005797771,-0.01901072,0.2763972,0.005797771,-0.01901072,0.2763972,0.00579769,0.08149248,0.276397,0.1005032,0
1197,359,1197,1198,1198,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,false,true,-1686,0,0,false,false,AllPlantedFeet,FollowBody,true,true,-1686,0,0.4899724,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.5769472,0,0,0,-0.04452275,0.5018516,-0.3746764,-0.04452284,0.5018516,-0.3746765,-0.0445228,0.5018517,-0.3746763,2.437433E-07,0,true,true,-1676,0.3148158,-0.005751458,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9005339,0,0,0,-0.001531173,0.008226871,0.167289,-0.001531173,0.008226871,0.167289,-0.001531223,0.07515448,0.167289,0.06692761,0
